,concepts,answers,hyes,hno,example_num,obj
5500,hg40,True,11,12,59,large yellow circle
5501,hg40,False,5,18,60,small yellow rectangle
5502,hg40,False,7,16,61,large green triangle
5503,hg40,False,1,22,62,large blue circle
5504,hg40,False,6,17,63,large yellow triangle
5505,hg40,False,1,22,64,large blue rectangle
5506,hg40,False,5,18,65,medium yellow triangle
5507,hg40,False,1,22,66,small blue circle
5508,hg40,True,18,5,67,medium yellow circle
5509,hg40,False,3,20,68,medium blue circle
5510,hg40,False,9,14,69,large green circle
5511,hg40,True,11,12,70,small yellow triangle
5512,hg40,False,2,21,71,small blue triangle
5513,hg40,False,8,15,72,medium green circle
5514,hg40,False,6,17,73,medium yellow rectangle
5515,hg40,False,1,22,74,medium green triangle
5516,hg40,True,11,12,75,medium green triangle
5517,hg40,False,4,19,76,medium yellow circle
5518,hg40,False,2,21,77,medium blue triangle
5519,hg40,False,5,18,78,large green rectangle
5520,hg52,False,7,17,0,small green circle
5521,hg52,False,7,17,1,small green triangle
5522,hg52,False,12,12,2,medium blue triangle
5523,hg52,False,8,16,3,medium yellow triangle
5524,hg52,False,10,14,4,small yellow rectangle
5525,hg52,False,4,20,5,small green triangle
5526,hg52,False,7,17,6,medium blue circle
5527,hg52,False,4,20,7,small blue rectangle
5528,hg52,False,11,13,8,large blue triangle
5529,hg52,False,6,18,9,medium blue rectangle
5530,hg52,False,4,20,10,medium blue triangle
5531,hg52,False,7,17,11,large yellow triangle
5532,hg52,False,4,20,12,large blue triangle
5533,hg52,False,3,21,13,small yellow rectangle
5534,hg52,False,3,21,14,medium yellow rectangle
5535,hg52,False,2,21,15,small blue circle
5536,hg52,False,1,22,16,small yellow triangle
5537,hg52,False,3,20,17,large yellow rectangle
5538,hg52,False,3,20,18,small yellow circle
5539,hg52,False,5,18,19,medium green circle
5540,hg52,False,3,20,20,large blue circle
5541,hg52,False,2,21,21,medium green circle
5542,hg52,False,4,19,22,small blue rectangle
5543,hg52,False,4,19,23,large green circle
5544,hg52,False,2,21,24,medium yellow triangle
5545,hg52,False,2,21,25,small yellow circle
5546,hg52,False,2,21,26,large blue rectangle
5547,hg52,False,2,21,27,large green rectangle
5548,hg52,False,1,22,28,large yellow circle
5549,hg52,False,1,22,29,medium yellow triangle
5550,hg52,False,1,22,30,medium blue circle
5551,hg52,False,2,21,31,small yellow rectangle
5552,hg52,False,1,22,32,large yellow circle
5553,hg52,False,1,22,33,large yellow triangle
5554,hg52,False,1,22,34,small green rectangle
5555,hg52,False,3,20,35,medium green rectangle
5556,hg52,False,0,23,36,large blue circle
5557,hg52,False,2,21,37,small green circle
5558,hg52,False,0,23,38,large blue circle
5559,hg52,False,2,21,39,large blue triangle
5560,hg52,False,1,22,40,medium blue rectangle
5561,hg52,False,3,20,41,small green triangle
5562,hg52,False,2,20,42,large yellow rectangle
5563,hg52,False,2,20,43,small yellow circle
5564,hg52,False,1,21,44,medium blue rectangle
5565,hg52,False,0,22,45,small yellow triangle
5566,hg52,False,0,22,46,large green circle
5567,hg52,False,1,21,47,large green rectangle
5568,hg52,False,0,22,48,medium yellow rectangle
5569,hg52,False,1,21,49,large yellow triangle
5570,hg52,False,0,22,50,large yellow circle
5571,hg52,False,2,20,51,large green rectangle
5572,hg52,False,1,21,52,small yellow rectangle
5573,hg52,False,2,20,53,medium blue rectangle
5574,hg52,False,3,19,54,medium yellow rectangle
5575,hg52,False,1,21,55,large yellow rectangle
5576,hg52,False,1,21,56,small blue rectangle
5577,hg52,False,0,22,57,small blue triangle
5578,hg52,False,1,21,58,medium yellow rectangle
5579,hg52,True,2,20,59,large blue triangle
5580,hg52,False,1,21,60,medium blue rectangle
5581,hg52,False,1,21,61,small yellow rectangle
5582,hg52,False,2,20,62,small blue triangle
5583,hg52,False,2,20,63,medium green triangle
5584,hg52,False,1,21,64,medium yellow rectangle
5585,hg52,False,0,22,65,medium green triangle
5586,hg52,False,0,22,66,large yellow circle
5587,hg52,False,1,21,67,small green rectangle
5588,hg52,False,2,20,68,large yellow rectangle
5589,hg52,False,0,22,69,large green circle
5590,hg52,False,2,20,70,large blue rectangle
5591,hg52,False,0,22,71,medium blue circle
5592,hg52,False,2,20,72,small green triangle
5593,hg52,True,19,3,73,large blue triangle
5594,hg52,False,2,20,74,small yellow triangle
5595,hg52,False,0,22,75,medium green circle
5596,hg52,False,1,21,76,small blue triangle
5597,hg52,False,0,22,77,large yellow circle
5598,hg52,False,0,22,78,large blue rectangle
5599,hg55,False,8,17,0,medium blue rectangle
5600,hg55,False,14,11,1,large green circle
5601,hg55,False,8,17,2,small green triangle
5602,hg55,True,15,10,3,large blue triangle
5603,hg55,False,11,14,4,large yellow rectangle
5604,hg55,True,11,14,5,large blue rectangle
5605,hg55,False,16,9,6,small blue triangle
5606,hg55,False,5,20,7,small green rectangle
5607,hg55,False,5,20,8,large green circle
5608,hg55,False,6,19,9,small green triangle
5609,hg55,False,3,22,10,medium yellow triangle
5610,hg55,True,7,18,11,small blue circle
5611,hg55,False,4,21,12,medium yellow rectangle
5612,hg55,False,3,22,13,large yellow circle
5613,hg55,False,2,23,14,small yellow triangle
5614,hg55,False,1,24,15,medium yellow triangle
5615,hg55,True,20,5,16,medium blue circle
5616,hg55,False,0,25,17,medium green circle
5617,hg55,False,3,22,18,large yellow circle
5618,hg55,False,1,24,19,small yellow rectangle
5619,hg55,False,0,25,20,small green rectangle
5620,hg55,False,1,24,21,large green rectangle
5621,hg55,False,8,17,22,small blue rectangle
5622,hg55,True,24,1,23,large blue rectangle
5623,hg55,False,0,25,24,medium yellow rectangle
5624,hg55,True,23,2,25,large blue triangle
5625,hg55,False,0,25,26,large green circle
5626,hg55,False,2,23,27,small green circle
5627,hg55,False,2,23,28,medium green rectangle
5628,hg55,True,18,7,29,small blue rectangle
5629,hg55,False,1,24,30,small yellow circle
5630,hg55,False,1,24,31,small yellow rectangle
5631,hg55,False,1,24,32,small yellow rectangle
5632,hg55,False,1,24,33,large yellow rectangle
5633,hg55,False,11,14,34,medium blue circle
5634,hg55,False,8,17,35,small blue rectangle
5635,hg55,True,23,2,36,large blue circle
5636,hg55,True,18,7,37,medium blue rectangle
5637,hg55,False,0,24,38,medium yellow circle
5638,hg55,False,0,24,39,small yellow triangle
5639,hg55,False,1,23,40,large yellow circle
5640,hg55,False,0,24,41,medium green circle
5641,hg55,False,0,24,42,medium yellow circle
5642,hg55,False,0,24,43,medium green triangle
5643,hg55,False,0,24,44,small green triangle
5644,hg55,False,0,24,45,small green triangle
5645,hg55,False,0,24,46,small green circle
5646,hg55,False,0,24,47,medium yellow triangle
5647,hg55,False,0,24,48,large yellow circle
5648,hg55,False,0,24,49,medium yellow circle
5649,hg55,False,0,24,50,large green triangle
5650,hg55,False,0,24,51,medium yellow rectangle
5651,hg55,False,1,23,52,large green rectangle
5652,hg55,False,1,23,53,large green triangle
5653,hg55,False,17,7,54,small blue circle
5654,hg55,False,16,8,55,small blue triangle
5655,hg55,False,1,23,56,small yellow triangle
5656,hg55,False,0,24,57,medium green circle
5657,hg55,False,0,24,58,medium green rectangle
5658,hg55,True,17,7,59,medium blue circle
5659,hg55,True,17,7,60,medium blue triangle
5660,hg55,False,2,22,61,large green rectangle
5661,hg55,False,0,24,62,small green circle
5662,hg55,False,0,24,63,large yellow triangle
5663,hg55,False,0,24,64,medium green rectangle
5664,hg55,False,1,23,65,large green triangle
5665,hg55,True,21,3,66,large blue triangle
5666,hg55,False,11,12,67,medium blue circle
5667,hg55,False,0,23,68,small green triangle
5668,hg55,False,0,23,69,large green triangle
5669,hg55,False,2,21,70,large green circle
5670,hg55,True,21,2,71,large blue circle
5671,hg55,False,0,23,72,small yellow triangle
5672,hg55,False,0,23,73,large yellow rectangle
5673,hg55,True,21,2,74,medium blue triangle
5674,hg55,False,1,22,75,medium green triangle
5675,hg55,True,19,4,76,small blue rectangle
5676,hg55,False,0,23,77,large yellow circle
5677,hg80,False,9,12,0,large yellow circle
5678,hg80,False,5,16,1,medium green circle
5679,hg80,True,5,16,2,large blue triangle
5680,hg80,True,8,13,3,small yellow rectangle
5681,hg80,True,4,17,4,small green rectangle
5682,hg80,True,13,8,5,small yellow triangle
5683,hg80,False,3,18,6,large green circle
5684,hg80,True,4,17,7,large blue circle
5685,hg80,True,10,11,8,medium green triangle
5686,hg80,False,4,17,9,large yellow circle
5687,hg80,True,16,5,10,small blue rectangle
5688,hg80,False,5,16,11,large yellow circle
5689,hg80,True,15,6,12,large blue rectangle
5690,hg80,False,3,18,13,large green circle
5691,hg80,True,12,9,14,large green rectangle
5692,hg80,True,17,4,15,medium yellow rectangle
5693,hg80,True,17,4,16,large yellow rectangle
5694,hg80,True,18,3,17,small yellow rectangle
5695,hg80,True,12,9,18,medium yellow triangle
5696,hg80,True,14,7,19,large green rectangle
5697,hg80,True,15,6,20,large blue triangle
5698,hg80,True,21,0,21,small yellow rectangle
5699,hg80,True,19,2,22,small green rectangle
5700,hg80,True,21,0,23,medium yellow rectangle
5701,hg80,True,15,6,24,small blue triangle
5702,hg80,True,19,2,25,small blue rectangle
5703,hg80,True,16,5,26,medium green triangle
5704,hg80,True,14,7,27,small blue circle
5705,hg80,True,20,1,28,large blue rectangle
5706,hg80,True,19,2,29,small blue triangle
5707,hg80,False,7,14,30,medium yellow circle
5708,hg80,False,6,15,31,large yellow circle
5709,hg80,True,18,3,32,small green rectangle
5710,hg80,False,3,18,33,medium green circle
5711,hg80,True,19,2,34,medium blue triangle
5712,hg80,False,4,17,35,large green circle
5713,hg80,False,3,18,36,small yellow circle
5714,hg80,True,15,6,37,small blue circle
5715,hg80,True,18,3,38,medium green rectangle
5716,hg80,True,18,3,39,small yellow rectangle
5717,hg80,False,1,20,40,small yellow circle
5718,hg80,True,20,1,41,small blue rectangle
5719,hg80,True,20,1,42,large blue rectangle
5720,hg80,False,1,20,43,large green circle
5721,hg80,False,1,20,44,medium green circle
5722,hg80,True,19,2,45,medium blue triangle
5723,hg80,True,16,5,46,large green triangle
5724,hg80,True,15,6,47,medium blue circle
5725,hg80,True,16,5,48,small blue rectangle
5726,hg80,True,16,5,49,small green triangle
5727,hg80,True,17,4,50,medium yellow triangle
5728,hg80,False,5,16,51,medium green circle
5729,hg80,True,19,2,52,large green rectangle
5730,hg80,False,1,20,53,medium yellow circle
5731,hg80,True,20,1,54,small yellow triangle
5732,hg80,True,20,1,55,medium blue circle
5733,hg80,True,19,2,56,small yellow rectangle
5734,hg80,False,3,18,57,large green circle
5735,hg80,True,21,0,58,small green rectangle
5736,hg80,True,20,1,59,small green rectangle
5737,hg80,False,4,17,60,medium green circle
5738,hg80,True,21,0,61,medium blue rectangle
5739,hg80,True,20,1,62,small blue triangle
5740,hg80,True,19,2,63,large blue circle
5741,hg80,True,18,3,64,large green triangle
5742,hg80,True,19,2,65,large yellow triangle
5743,hg80,False,4,17,66,large yellow circle
5744,hg80,True,18,3,67,medium green triangle
5745,hg80,True,20,1,68,small blue rectangle
5746,hg80,True,21,0,69,large green triangle
5747,hg80,True,19,2,70,large blue circle
5748,hg80,True,18,3,71,medium blue rectangle
5749,hg80,True,20,1,72,large green triangle
5750,hg80,True,20,1,73,large blue circle
5751,hg69,False,11,13,0,medium yellow circle
5752,hg69,True,13,11,1,large blue rectangle
5753,hg69,False,17,7,2,medium green rectangle
5754,hg69,False,15,9,3,medium yellow rectangle
5755,hg69,False,5,19,4,medium green triangle
5756,hg69,True,17,7,5,large blue triangle
5757,hg69,True,13,11,6,small blue rectangle
5758,hg69,False,3,21,7,large yellow circle
5759,hg69,False,1,23,8,small yellow circle
5760,hg69,True,23,1,9,large blue triangle
5761,hg69,False,4,20,10,large green rectangle
5762,hg69,False,2,22,11,small green rectangle
5763,hg69,False,1,23,12,small yellow circle
5764,hg69,False,3,21,13,medium green triangle
5765,hg69,True,21,3,14,medium blue circle
5766,hg69,False,1,23,15,small green triangle
5767,hg69,True,22,2,16,medium blue triangle
5768,hg69,False,1,23,17,large green triangle
5769,hg69,True,22,2,18,medium blue rectangle
5770,hg69,True,24,0,19,large blue circle
5771,hg69,False,1,23,20,small green circle
5772,hg69,True,21,3,21,small blue circle
5773,hg69,True,22,2,22,large blue rectangle
5774,hg69,True,24,0,23,small blue circle
5775,hg69,False,1,23,24,medium green triangle
5776,hg69,True,23,1,25,medium blue rectangle
5777,hg69,False,2,22,26,medium green circle
5778,hg69,False,1,23,27,medium green rectangle
5779,hg69,False,3,21,28,small green circle
5780,hg69,False,3,21,29,medium yellow circle
5781,hg69,False,1,23,30,medium green triangle
5782,hg69,False,2,22,31,medium yellow circle
5783,hg69,False,3,21,32,medium yellow rectangle
5784,hg69,False,2,22,33,large green triangle
5785,hg69,False,2,22,34,large green circle
5786,hg69,True,21,3,35,small blue triangle
5787,hg69,False,1,23,36,small yellow circle
5788,hg69,False,2,22,37,medium green triangle
5789,hg69,False,0,24,38,medium yellow circle
5790,hg69,True,22,2,39,large blue rectangle
5791,hg69,True,24,0,40,small blue circle
5792,hg69,False,2,22,41,small yellow circle
5793,hg69,True,23,1,42,small blue rectangle
5794,hg69,False,2,22,43,large green triangle
5795,hg69,False,2,22,44,small yellow triangle
5796,hg69,False,2,22,45,medium yellow circle
5797,hg69,False,0,24,46,medium green triangle
5798,hg69,True,23,1,47,large blue circle
5799,hg69,True,22,2,48,medium blue rectangle
5800,hg69,True,23,1,49,small blue triangle
5801,hg69,False,2,22,50,large yellow triangle
5802,hg69,False,3,21,51,small yellow circle
5803,hg69,False,4,20,52,medium yellow triangle
5804,hg69,False,1,23,53,medium yellow circle
5805,hg69,False,2,22,54,medium green rectangle
5806,hg69,False,2,22,55,medium green triangle
5807,hg69,True,22,2,56,medium blue triangle
5808,hg69,False,0,24,57,medium yellow triangle
5809,hg69,True,24,0,58,small blue circle
5810,hg69,True,24,0,59,small blue triangle
5811,hg69,False,0,24,60,medium green circle
5812,hg69,False,0,24,61,medium green rectangle
5813,hg69,False,2,22,62,small green rectangle
5814,hg69,False,2,22,63,large green rectangle
5815,hg69,True,23,1,64,small blue triangle
5816,hg69,False,1,23,65,small green rectangle
5817,hg69,False,3,21,66,small green circle
5818,hg69,True,24,0,67,medium blue triangle
5819,hg69,False,2,22,68,large yellow circle
5820,hg69,True,21,3,69,large blue circle
5821,hg69,False,2,22,70,medium yellow rectangle
5822,hg69,True,22,2,71,medium blue circle
5823,hg69,False,3,21,72,large yellow rectangle
5824,hg69,True,21,3,73,large blue rectangle
5825,hg69,False,4,20,74,small green triangle
5826,hg69,True,22,2,75,small blue rectangle
5827,hg45,True,14,12,0,large green triangle
5828,hg45,True,19,7,1,small green triangle
5829,hg45,True,11,15,2,small yellow triangle
5830,hg45,True,7,19,3,small yellow circle
5831,hg45,True,19,6,4,large blue triangle
5832,hg45,True,18,7,5,large green circle
5833,hg45,False,10,15,6,medium green rectangle
5834,hg45,True,22,3,7,large yellow triangle
5835,hg45,True,21,4,8,small yellow triangle
5836,hg45,True,23,2,9,large blue triangle
5837,hg45,False,15,10,10,small blue circle
5838,hg45,True,24,1,11,large green triangle
5839,hg45,True,25,0,12,large yellow triangle
5840,hg45,True,23,2,13,large green circle
5841,hg45,True,17,8,14,small blue triangle
5842,hg45,False,4,21,15,medium blue rectangle
5843,hg45,False,6,19,16,small yellow rectangle
5844,hg45,True,15,10,17,medium blue circle
5845,hg45,False,19,6,18,small yellow triangle
5846,hg45,True,22,3,19,medium green circle
5847,hg45,True,5,20,20,medium blue rectangle
5848,hg45,True,10,15,21,large yellow rectangle
5849,hg45,True,18,7,22,medium blue circle
5850,hg45,True,17,8,23,medium yellow triangle
5851,hg45,True,11,14,24,small blue circle
5852,hg45,False,17,8,25,small blue triangle
5853,hg45,False,19,6,26,small green triangle
5854,hg45,False,9,16,27,small green rectangle
5855,hg45,True,19,6,28,large yellow circle
5856,hg45,False,20,5,29,medium green triangle
5857,hg45,True,20,3,30,medium green circle
5858,hg45,True,17,6,31,small green circle
5859,hg45,False,9,14,32,small blue triangle
5860,hg45,True,11,12,33,medium green rectangle
5861,hg45,False,15,8,34,small green circle
5862,hg45,True,15,8,35,medium yellow rectangle
5863,hg45,False,10,13,36,small green triangle
5864,hg45,True,14,9,37,small green rectangle
5865,hg45,True,18,5,38,medium yellow rectangle
5866,hg45,False,8,15,39,small yellow triangle
5867,hg45,True,17,6,40,medium green rectangle
5868,hg45,False,12,11,41,medium green triangle
5869,hg45,True,17,6,42,large green rectangle
5870,hg45,True,18,5,43,medium blue circle
5871,hg45,True,19,4,44,medium green circle
5872,hg45,False,5,18,45,small blue rectangle
5873,hg45,False,4,19,46,small yellow triangle
5874,hg45,True,20,3,47,large green rectangle
5875,hg45,True,20,3,48,medium blue rectangle
5876,hg45,False,6,17,49,small blue circle
5877,hg45,True,16,7,50,medium blue circle
5878,hg45,False,0,23,51,small green triangle
5879,hg45,True,19,4,52,medium green rectangle
5880,hg45,True,16,7,53,small blue circle
5881,hg45,True,15,8,54,small blue rectangle
5882,hg45,True,23,0,55,medium blue circle
5883,hg45,True,19,4,56,small yellow circle
5884,hg45,True,13,10,57,medium green rectangle
