,model,concept,listnum,first_quarter,last_quarter,overall,chance,human_ove_mean,human_lq_mean,human_lq_median,human_lq_sd,is_boolean,above_chance,delta_lq_median,delta_lq,delta_ove,lq_above_first_percentile,lq_above_fifth_percentile,lq_above_first_quintile,lq_above_first_decile,lq_above_first_quartile,lq_above_sd,lq_above_2sd,lq_above_3sd,lq_at_human_baseline,ove_at_human_baseline,learned
1277,Llama2-7b,hg79,2,0.5909090909090909,0.9090909090909091,0.7613636363636364,0.512654958677686,0.8809523809523809,0.9610389610389608,1.0,0.0964600863859618,True,True,-0.09090909090909094,-0.05194805194805174,0.02813852813852813,True,True,False,True,False,True,True,True,False,False,True
1278,Llama2-7b,hg80,1,0.6521739130434783,0.8260869565217391,0.7777777777777778,0.654320987654321,0.8398989898989897,0.932806324110672,1.0,0.145226664591888,True,True,-0.17391304347826086,-0.10671936758893286,-0.013812033377250565,True,True,False,True,False,True,True,True,False,False,True
1279,Llama2-7b,hg80,2,0.7894736842105263,0.7894736842105263,0.8378378378378378,0.6183345507669831,0.8030888030888034,0.9147869674185464,1.0,0.1153971371751512,True,True,-0.21052631578947367,-0.12531328320802004,-0.013615118878277044,True,True,False,True,False,False,True,True,False,True,False
1280,Llama2-7b,hg81,1,0.6111111111111112,0.8333333333333334,0.7285714285714285,0.6632653061224489,0.8380952380952381,0.94973544973545,1.0,0.1012920090956436,True,True,-0.16666666666666663,-0.11640211640211662,-0.004761904761904745,True,True,False,True,False,False,True,True,False,False,True
1281,Llama2-7b,hg81,2,0.7058823529411765,1.0,0.8615384615384616,0.6989349112426035,0.7956043956043958,0.9215686274509804,0.9411764705882352,0.0949079795299575,True,True,0.05882352941176483,0.07843137254901955,0.20439560439560422,True,True,True,True,True,True,True,True,True,True,True
1282,Llama2-7b,hg82,1,0.5,0.8333333333333334,0.6857142857142857,0.5330612244897959,0.8155844155844156,0.8762626262626263,0.9722222222222222,0.1748270094007169,True,True,-0.13888888888888884,-0.04292929292929293,0.017748917748917736,True,True,True,True,True,True,True,True,False,False,True
1283,Llama2-7b,hg82,2,0.625,0.875,0.7377049180327869,0.5012093523246439,0.8303635067712049,0.9293478260869564,1.0,0.1267598238009848,True,True,-0.125,-0.05434782608695643,0.04463649322879515,True,True,True,True,False,True,True,True,False,False,True
1284,Llama2-7b,hg83,1,0.7727272727272727,0.8636363636363636,0.8023255813953488,0.697133585722012,0.8638565891472868,0.9526515151515152,1.0,0.0968505126935272,True,True,-0.13636363636363635,-0.0890151515151516,-0.00022022551092315545,True,True,False,True,False,True,True,True,False,False,True
1285,Llama2-7b,hg83,2,0.7142857142857143,0.7142857142857143,0.7407407407407407,0.593354671543972,0.8653198653198652,0.9545454545454546,1.0,0.0792633481541149,True,True,-0.2857142857142857,-0.24025974025974028,-0.15103415103415085,False,False,False,False,False,False,False,False,False,False,False
1286,Llama2-7b,hg84,1,0.5294117647058824,0.8823529411764706,0.7272727272727273,0.5775941230486685,0.7513774104683196,0.8368983957219253,0.8823529411764706,0.1781840329577126,True,True,0.0,0.0454545454545453,0.13097553070815093,True,True,True,True,True,True,True,True,True,True,True
1287,Llama2-7b,hg84,2,0.5555555555555556,0.7222222222222222,0.7183098591549296,0.512001586986709,0.8336686787391011,0.8862433862433864,1.0,0.1769127354211691,True,True,-0.2777777777777778,-0.16402116402116418,-0.1114464565168789,True,True,True,True,False,True,True,True,False,False,True
1288,Llama2-7b,hg85,1,0.65,0.9,0.8,0.50125,0.8937499999999999,0.9522727272727272,1.0,0.0935138209610953,True,True,-0.09999999999999998,-0.05227272727272714,0.006250000000000089,True,True,False,True,False,True,True,True,False,False,True
1289,Llama2-7b,hg85,2,0.6470588235294118,0.8823529411764706,0.835820895522388,0.5010024504343951,0.8319273199221288,0.918158567774936,1.0,0.1295037227741397,True,True,-0.11764705882352944,-0.03580562659846542,0.0504256212543418,True,True,True,True,False,True,True,True,False,True,True
1290,Llama2-7b,hg86,1,0.7619047619047619,1.0,0.9047619047619048,0.625,0.8917748917748919,0.932900432900433,1.0,0.1297438058064564,True,True,0.0,0.06709956709956699,0.10822510822510811,True,True,True,True,True,True,True,True,True,True,True
1291,Llama2-7b,hg86,2,0.7,0.95,0.85,0.6653125,0.823913043478261,0.9152173913043476,1.0,0.1722200201768553,True,True,-0.050000000000000044,0.034782608695652306,0.12608695652173896,True,True,True,True,True,True,True,True,True,True,True
1292,Llama2-7b,hg87,1,0.65,0.8,0.7012987012987013,0.5021082813290605,0.6564344746162928,0.7000000000000001,0.65,0.2220769727328383,False,True,0.15000000000000002,0.09999999999999998,0.14356552538370726,True,True,True,True,True,True,True,True,True,True,True
1293,Llama2-7b,hg87,2,0.5263157894736842,0.7368421052631579,0.6447368421052632,0.5280470914127424,0.8282548476454293,0.8975069252077563,1.0,0.1624223292439783,False,True,-0.26315789473684215,-0.16066481994459847,-0.09141274238227148,True,True,False,True,False,True,True,True,False,False,True
1294,Llama2-7b,hg88,1,0.5,0.6666666666666666,0.7,0.5016326530612245,0.7047619047619046,0.7645502645502646,0.7222222222222222,0.1696425348347237,False,True,-0.05555555555555558,-0.09788359788359802,-0.03809523809523796,True,True,True,True,True,True,True,True,False,True,True
1295,Llama2-7b,hg88,2,0.5909090909090909,0.7272727272727273,0.6818181818181818,0.512654958677686,0.6298701298701298,0.6666666666666666,0.5909090909090909,0.2314904454077944,False,True,0.13636363636363635,0.06060606060606066,0.09740259740259749,True,True,True,True,True,True,True,True,True,True,True
1296,Llama2-7b,hg89,1,0.55,0.85,0.7625,0.6512500000000001,0.6355263157894737,0.5842105263157895,0.55,0.1646788194438107,False,True,0.29999999999999993,0.26578947368421046,0.21447368421052626,True,True,True,True,True,True,True,True,True,True,True
1297,Llama2-7b,hg89,2,0.7619047619047619,0.7142857142857143,0.7777777777777778,0.654320987654321,0.7514029180695847,0.761904761904762,0.7619047619047619,0.1781741612749496,False,True,-0.04761904761904756,-0.04761904761904767,-0.0371172037838704,True,True,True,True,True,True,True,True,False,True,False
1298,Llama2-7b,hg90,1,0.4,0.8,0.5769230769230769,0.5118343195266272,0.6683389074693422,0.7956521739130433,0.85,0.1744014880011441,False,True,-0.04999999999999993,0.004347826086956719,0.13166109253065783,True,True,True,True,True,True,True,True,True,False,True
1299,Llama2-7b,hg90,2,0.7222222222222222,0.5,0.5694444444444444,0.5189043209876543,0.6319444444444444,0.6611111111111111,0.6388888888888888,0.2085369375458162,False,False,-0.13888888888888884,-0.1611111111111111,-0.13194444444444442,True,True,True,True,False,True,True,True,False,False,False
1300,Llama2-7b,hg91,1,0.8888888888888888,0.7222222222222222,0.7083333333333334,0.6392746913580247,0.6950757575757577,0.8484848484848485,0.8333333333333334,0.1310214320310388,False,True,-0.11111111111111116,-0.1262626262626263,0.02714646464646453,True,True,True,True,False,True,True,True,False,True,False
1301,Llama2-7b,hg91,2,0.6521739130434783,0.8260869565217391,0.8,0.7854320987654322,0.8126262626262626,0.8517786561264825,0.8260869565217391,0.1109715030938059,False,True,0.0,-0.02569169960474338,0.01346069389547655,True,True,True,True,True,True,True,True,False,True,True
1302,Llama2-7b,hg92,1,0.7368421052631579,0.9473684210526315,0.8243243243243243,0.7282688093498904,0.845945945945946,0.8763157894736843,1.0,0.1500461609489308,False,True,-0.052631578947368474,0.07105263157894726,0.10142247510668556,True,True,True,True,True,True,True,True,True,True,True
1303,Llama2-7b,hg92,2,0.75,0.85,0.8205128205128205,0.7577251808021039,0.8247863247863249,0.9270833333333334,0.95,0.0828894427669906,False,True,-0.09999999999999998,-0.07708333333333339,0.025213675213675124,True,True,True,True,False,True,True,True,False,True,True
1304,Llama2-7b,hg93,1,0.7222222222222222,0.7777777777777778,0.8472222222222222,0.7222222222222223,0.7595029239766082,0.7836257309941521,0.7777777777777778,0.0783494795729489,False,True,0.0,-0.005847953216374324,0.018274853801169555,True,True,True,True,True,True,True,True,True,True,True
1305,Llama2-7b,hg93,2,0.7,1.0,0.8987341772151899,0.8814292581317096,0.7825086306098964,0.8795454545454544,0.9,0.152746887268605,False,True,0.09999999999999998,0.12045454545454559,0.2174913693901036,True,True,True,True,True,True,True,True,True,True,True
1306,Llama2-7b,hg94,1,0.95,0.9,0.922077922077922,0.7739922415247089,0.8612750885478158,0.943181818181818,0.95,0.0695692175682452,False,True,-0.04999999999999993,-0.04318181818181799,0.03872491145218426,True,True,True,True,True,True,True,True,False,True,False
1307,Llama2-7b,hg94,2,0.9047619047619048,0.9523809523809523,0.9135802469135802,0.8628257887517148,0.8063973063973063,0.9415584415584416,1.0,0.0907285364291544,False,True,-0.04761904761904767,0.010822510822510734,0.145983645983646,True,True,True,True,True,True,True,True,True,True,True
1308,Llama2-7b,hg95,1,0.8695652173913043,0.9130434782608695,0.9239130434782609,0.8412098298676749,0.8972826086956521,0.9413043478260872,1.0,0.1628404533048044,False,True,-0.08695652173913049,-0.028260869565217672,0.015760869565217384,True,True,False,True,False,True,True,True,True,True,True
1309,Llama2-7b,hg95,2,0.8947368421052632,0.8947368421052632,0.9054054054054054,0.8287070854638421,0.91069330199765,0.9702517162471396,1.0,0.0979447805905386,False,True,-0.10526315789473684,-0.07551487414187641,-0.01595645989238681,True,False,False,False,False,True,True,True,False,True,False
1310,Llama2-7b,hg96,1,1.0,0.9,0.9743589743589743,0.9500328731097962,0.9291819291819288,0.9428571428571428,0.95,0.027969857439216,False,False,-0.04999999999999993,-0.042857142857142816,-0.029181929181928745,True,True,True,True,False,False,True,True,False,True,False
1311,Llama2-7b,hg96,2,0.9473684210526315,1.0,0.9866666666666667,0.8755555555555556,0.9146666666666668,0.9921052631578948,1.0,0.0344123600805842,False,True,0.0,0.007894736842105177,0.08533333333333315,True,True,True,True,True,True,True,True,True,True,True
1312,Llama2-7b,hg97,1,0.7777777777777778,0.8333333333333334,0.8115942028985508,0.7319890779248057,0.7391304347826086,0.806878306878307,0.7777777777777778,0.1577127890030569,False,True,0.05555555555555558,0.026455026455026398,0.09420289855072472,True,True,True,True,True,True,True,True,True,True,True
1313,Llama2-7b,hg97,2,0.75,0.8,0.8701298701298701,0.7368864901332433,0.7154663518299882,0.775,0.8,0.1614916265771865,False,True,0.0,0.025000000000000022,0.08453364817001185,True,True,True,True,True,True,True,True,True,True,True
1314,Llama2-7b,hg98,1,0.8235294117647058,0.8823529411764706,0.8656716417910447,0.6212965025618177,0.8267358857884489,0.9156010230179028,0.9411764705882352,0.1341675401391713,False,True,-0.05882352941176461,-0.03324808184143224,0.05561705538802164,True,True,True,True,True,True,True,True,False,True,True
1315,Llama2-7b,hg98,2,0.7777777777777778,0.7222222222222222,0.7681159420289855,0.6597353497164462,0.7189666036546944,0.8019323671497586,0.8333333333333334,0.175549201068663,False,True,-0.11111111111111116,-0.07971014492753636,0.0032556185675277627,True,True,True,True,False,True,True,True,False,True,False
1316,Llama2-7b,hg99,1,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.5011337868480725,0.8749999999999999,0.945887445887446,1.0,0.0803202394600842,False,True,-0.23809523809523814,-0.18398268398268414,-0.11309523809523803,True,False,False,False,False,False,False,True,False,False,False
1317,Llama2-7b,hg99,2,0.5294117647058824,1.0,0.7692307692307693,0.5010650887573964,0.7978021978021979,0.9103641456582632,1.0,0.1316824568464219,False,True,0.0,0.08963585434173682,0.20219780219780215,True,True,True,True,True,True,True,True,True,True,True
1318,Llama2-7b,hg100,1,0.6666666666666666,0.7222222222222222,0.7285714285714285,0.6179591836734695,0.7500000000000001,0.8638888888888889,1.0,0.1863182926414889,False,True,-0.2777777777777778,-0.14166666666666672,-0.0277777777777779,True,True,False,True,False,True,True,True,False,True,True
1319,Llama2-7b,hg100,2,0.3888888888888889,0.6111111111111112,0.6571428571428571,0.6473469387755102,0.7108843537414967,0.8386243386243386,0.8888888888888888,0.1687739461136146,False,False,-0.2777777777777777,-0.22751322751322745,-0.09977324263038556,True,True,False,True,False,False,True,True,False,False,True
1320,Llama2-7b,hg101,1,0.6842105263157895,0.8421052631578947,0.6052631578947368,0.5003462603878116,0.5586124401913876,0.7057416267942584,0.6842105263157895,0.1584194558004144,False,True,0.1578947368421052,0.13636363636363624,0.28349282296650713,True,True,True,True,True,True,True,True,True,True,True
1321,Llama2-7b,hg101,2,0.3333333333333333,0.3888888888888889,0.5,0.5493877551020409,0.6577922077922076,0.6666666666666667,0.6388888888888888,0.1606664012180491,False,False,-0.24999999999999994,-0.27777777777777785,-0.2689033189033187,False,False,False,False,False,False,True,True,False,False,True
1322,Llama2-7b,hg102,1,0.6842105263157895,0.5789473684210527,0.6666666666666666,0.5392,0.6163636363636363,0.7081339712918661,0.6842105263157895,0.1528107121786728,False,True,-0.10526315789473684,-0.1291866028708134,-0.03741626794258368,True,True,True,True,False,True,True,True,False,True,False
1323,Llama2-7b,hg102,2,0.65,0.75,0.5443037974683544,0.5064893446563051,0.5485232067510548,0.6104166666666667,0.55,0.2135899335694971,False,True,0.19999999999999996,0.13958333333333328,0.20147679324894519,True,True,True,True,True,True,True,True,True,True,True
1324,Llama2-7b,hg103,1,0.6818181818181818,0.8636363636363636,0.8372093023255814,0.5327203893996755,0.5620155038759689,0.6255411255411255,0.5454545454545454,0.2759209693502589,False,True,0.31818181818181823,0.23809523809523814,0.30162085976039477,True,True,True,True,True,True,True,True,True,True,True
1325,Llama2-7b,hg103,2,0.5789473684210527,0.8421052631578947,0.7671232876712328,0.5496340776881216,0.574719800747198,0.562200956937799,0.5263157894736842,0.2490912031937855,False,True,0.3157894736842105,0.27990430622009566,0.2673854624106967,True,True,True,True,True,True,True,True,True,True,True
1326,Llama2-7b,hg104,1,0.6666666666666666,0.7142857142857143,0.6547619047619048,0.5045351473922903,0.703416149068323,0.7971014492753623,0.9047619047619048,0.2504919309952109,False,True,-0.19047619047619047,-0.082815734989648,0.010869565217391353,True,True,True,True,True,True,True,True,False,False,True
1327,Llama2-7b,hg104,2,0.5263157894736842,0.42105263157894735,0.5131578947368421,0.5013850415512465,0.6913377192982457,0.8026315789473685,0.8947368421052632,0.2171384876225713,False,False,-0.4736842105263158,-0.38157894736842113,-0.2702850877192984,True,False,False,False,False,False,True,True,False,False,False
1328,Llama2-7b,hg105,1,0.3684210526315789,0.5789473684210527,0.5263157894736842,0.5086565096952909,0.6504576659038902,0.7185354691075515,0.7368421052631579,0.2326005631043124,False,True,-0.1578947368421052,-0.13958810068649885,-0.07151029748283755,True,True,True,True,True,True,True,True,False,False,True
1329,Llama2-7b,hg105,2,0.6666666666666666,0.6111111111111112,0.6527777777777778,0.5003858024691358,0.6780303030303029,0.8257575757575758,0.8888888888888888,0.1976967931924225,False,True,-0.2777777777777777,-0.21464646464646464,-0.06691919191919171,True,True,False,True,False,False,True,True,False,True,False
1330,Llama2-7b,hg106,1,0.7,0.6,0.7272727272727273,0.6033057851239669,0.6103896103896104,0.6560000000000001,0.65,0.1210950040257648,False,False,-0.050000000000000044,-0.05600000000000016,-0.010389610389610393,True,True,True,True,True,True,True,True,False,True,False
1331,Llama2-7b,hg106,2,0.8,0.8,0.7948717948717948,0.6738987508218278,0.7313266443701226,0.7521739130434782,0.75,0.1088260087894245,False,True,0.050000000000000044,0.047826086956521796,0.06867335562987742,True,True,True,True,True,True,True,True,True,True,False
1332,Llama2-7b,hg107,1,0.5882352941176471,0.7647058823529411,0.7058823529411765,0.5432525951557092,0.6406649616368287,0.741687979539642,0.8235294117647058,0.179210721650689,False,True,-0.05882352941176472,0.023017902813299074,0.12404092071611239,True,True,True,True,True,True,True,True,True,True,True
1333,Llama2-7b,hg107,2,0.7,0.4,0.6233766233766234,0.5304435823916344,0.6747600225861095,0.7413043478260871,0.75,0.2104096283923975,False,False,-0.35,-0.3413043478260871,-0.27476002258610943,True,False,False,False,False,False,True,True,False,False,False
1334,Llama2-7b,hg108,1,0.5,0.45454545454545453,0.5058823529411764,0.5033910034602076,0.5980392156862745,0.6571969696969697,0.6590909090909091,0.1298833754969691,False,False,-0.20454545454545453,-0.2026515151515152,-0.14349376114081996,True,False,False,False,False,False,True,True,False,False,False
1335,Llama2-7b,hg108,2,0.47058823529411764,0.4117647058823529,0.5,0.5371900826446281,0.5921212121212122,0.6352941176470588,0.6470588235294118,0.181497042594606,False,False,-0.23529411764705888,-0.22352941176470587,-0.18035650623885924,True,True,False,True,False,False,True,True,False,False,False
