,concept,is_bool,item_num,set_num,answer,hyes,hno,p(yes),lambda_rule,rule_expression,manual_code,object,concept_num,set,data_answer,model_answer,to_annotate
5649.0,unique largest blue object,False,50.0,16.0,0.0,0.0,24.0,0.052588749294955,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",large green triangle,hg55,16.0,False,False,True
5650.0,unique largest blue object,False,51.0,16.0,0.0,0.0,24.0,0.0177533976492441,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",medium yellow rectangle,hg55,16.0,False,False,True
5651.0,unique largest blue object,False,52.0,17.0,0.0,1.0,23.0,0.026784583249082,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",large green rectangle,hg55,17.0,False,False,True
5652.0,unique largest blue object,False,53.0,17.0,0.0,1.0,23.0,0.0114980066865655,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",large green triangle,hg55,17.0,False,False,True
5653.0,unique largest blue object,False,54.0,17.0,0.0,17.0,7.0,0.4302607583008466,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",small blue circle,hg55,17.0,False,False,True
5654.0,unique largest blue object,False,55.0,17.0,0.0,16.0,8.0,0.3882314340332868,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",small blue triangle,hg55,17.0,False,False,True
5655.0,unique largest blue object,False,56.0,17.0,0.0,1.0,23.0,0.0080342452840795,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",small yellow triangle,hg55,17.0,False,False,True
5656.0,unique largest blue object,False,57.0,18.0,0.0,0.0,24.0,0.0539044762977027,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",medium green circle,hg55,18.0,False,False,True
5657.0,unique largest blue object,False,58.0,19.0,0.0,0.0,24.0,0.0206561319447473,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",medium green rectangle,hg55,19.0,False,False,True
5658.0,unique largest blue object,False,59.0,19.0,1.0,17.0,7.0,0.3669394334899607,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",medium blue circle,hg55,19.0,True,False,True
5659.0,unique largest blue object,False,60.0,20.0,1.0,17.0,7.0,0.6268894858386602,"""λx.apply1(compose11(compose8(and,blue),compose2(not,small)),x.o)""
",blue and (not small),"def is_rule(obj):
    return obj.blue and (not obj.small)",medium blue triangle,hg55,20.0,True,True,True
5660.0,unique largest blue object,False,61.0,21.0,0.0,2.0,22.0,0.0255595317366896,"""λx.apply1(compose11(compose8(and,blue),compose2(not,small)),x.o)""
",blue and (not small),"def is_rule(obj):
    return obj.blue and (not obj.small)",large green rectangle,hg55,21.0,False,False,True
5661.0,unique largest blue object,False,62.0,22.0,0.0,0.0,24.0,0.010288282059264,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",small green circle,hg55,22.0,False,False,True
5662.0,unique largest blue object,False,63.0,22.0,0.0,0.0,24.0,0.0222761899168517,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",large yellow triangle,hg55,22.0,False,False,True
5663.0,unique largest blue object,False,64.0,22.0,0.0,0.0,24.0,0.0104068235467593,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium green rectangle,hg55,22.0,False,False,True
5664.0,unique largest blue object,False,65.0,22.0,0.0,1.0,23.0,0.0208329409716725,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",large green triangle,hg55,22.0,False,False,True
5665.0,unique largest blue object,False,66.0,22.0,1.0,21.0,3.0,0.7621070248527531,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",large blue triangle,hg55,22.0,True,True,True
5666.0,unique largest blue object,False,67.0,23.0,0.0,11.0,12.0,0.5424222410858874,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium blue circle,hg55,23.0,False,True,True
5667.0,unique largest blue object,False,68.0,23.0,0.0,0.0,23.0,0.0010644123678957,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",small green triangle,hg55,23.0,False,False,True
5668.0,unique largest blue object,False,69.0,23.0,0.0,0.0,23.0,0.0015179083164866,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",large green triangle,hg55,23.0,False,False,True
5669.0,unique largest blue object,False,70.0,23.0,0.0,2.0,21.0,0.0035529867426475,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",large green circle,hg55,23.0,False,False,True
5670.0,unique largest blue object,False,71.0,23.0,1.0,21.0,2.0,0.8188677216381848,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",large blue circle,hg55,23.0,True,True,True
5671.0,unique largest blue object,False,72.0,24.0,0.0,0.0,23.0,0.0031659124186944,"""λx.apply1(compose11(compose8(and,large),blue),x.o)""
",large and blue,"def is_rule(obj):
    return obj.large and obj.blue",small yellow triangle,hg55,24.0,False,False,True
5672.0,unique largest blue object,False,73.0,24.0,0.0,0.0,23.0,0.0035324947357366,"""λx.apply1(compose11(compose8(and,large),blue),x.o)""
",large and blue,"def is_rule(obj):
    return obj.large and obj.blue",large yellow rectangle,hg55,24.0,False,False,True
5673.0,unique largest blue object,False,74.0,24.0,1.0,21.0,2.0,0.5489769480668656,"""λx.apply1(compose11(compose8(and,large),blue),x.o)""
",large and blue,"def is_rule(obj):
    return obj.large and obj.blue",medium blue triangle,hg55,24.0,True,True,True
5674.0,unique largest blue object,False,75.0,25.0,0.0,1.0,22.0,0.010324265050599,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium green triangle,hg55,25.0,False,False,True
5675.0,unique largest blue object,False,76.0,25.0,1.0,19.0,4.0,0.6992352242858715,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",small blue rectangle,hg55,25.0,True,True,True
5676.0,unique largest blue object,False,77.0,25.0,0.0,0.0,23.0,0.0036280533912531,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",large yellow circle,hg55,25.0,False,False,True
6049.0,(same shape as one of the largest) and blue,False,0.0,1.0,0.0,10.0,16.0,0.3564421919421647,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",medium yellow triangle,hg46,1.0,False,False,True
6050.0,(same shape as one of the largest) and blue,False,1.0,2.0,1.0,10.0,16.0,0.5334409821338113,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",large blue circle,hg46,2.0,True,True,True
6051.0,(same shape as one of the largest) and blue,False,2.0,2.0,1.0,7.0,19.0,0.36109737056222,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",medium blue triangle,hg46,2.0,True,False,True
6052.0,(same shape as one of the largest) and blue,False,3.0,2.0,0.0,6.0,20.0,0.3178205664835332,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",large yellow triangle,hg46,2.0,False,False,True
6053.0,(same shape as one of the largest) and blue,False,4.0,2.0,0.0,7.0,19.0,0.3968540863824046,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",small green rectangle,hg46,2.0,False,False,True
6054.0,(same shape as one of the largest) and blue,False,5.0,2.0,0.0,6.0,20.0,0.3585787681397505,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",small yellow rectangle,hg46,2.0,False,False,True
6055.0,(same shape as one of the largest) and blue,False,6.0,3.0,0.0,2.0,24.0,0.0762562251042027,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",small green rectangle,hg46,3.0,False,False,True
6056.0,(same shape as one of the largest) and blue,False,7.0,3.0,0.0,6.0,20.0,0.0601568562390184,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",small yellow triangle,hg46,3.0,False,False,True
6057.0,(same shape as one of the largest) and blue,False,8.0,3.0,0.0,5.0,21.0,0.1099216210603799,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",large yellow triangle,hg46,3.0,False,False,True
6058.0,(same shape as one of the largest) and blue,False,9.0,4.0,0.0,2.0,24.0,0.1031439499787438,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium yellow rectangle,hg46,4.0,False,False,True
6059.0,(same shape as one of the largest) and blue,False,10.0,4.0,1.0,21.0,5.0,0.5539606381435078,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium blue triangle,hg46,4.0,True,True,True
6060.0,(same shape as one of the largest) and blue,False,11.0,5.0,0.0,7.0,19.0,0.1688322829077151,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",large green triangle,hg46,5.0,False,False,True
6061.0,(same shape as one of the largest) and blue,False,12.0,5.0,0.0,4.0,22.0,0.321651551777677,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",large yellow circle,hg46,5.0,False,False,True
6062.0,(same shape as one of the largest) and blue,False,13.0,6.0,0.0,3.0,23.0,0.209870571187821,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium green circle,hg46,6.0,False,False,True
6063.0,(same shape as one of the largest) and blue,False,14.0,6.0,0.0,4.0,22.0,0.0594127348548454,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",large yellow rectangle,hg46,6.0,False,False,True
6064.0,(same shape as one of the largest) and blue,False,15.0,6.0,1.0,22.0,4.0,0.6509973990991966,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",large blue circle,hg46,6.0,True,True,True
6065.0,(same shape as one of the largest) and blue,False,16.0,6.0,0.0,6.0,20.0,0.1673435498981916,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium yellow circle,hg46,6.0,False,False,True
6066.0,(same shape as one of the largest) and blue,False,17.0,6.0,0.0,5.0,21.0,0.165329744228643,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",large green circle,hg46,6.0,False,False,True
6067.0,(same shape as one of the largest) and blue,False,18.0,7.0,0.0,4.0,22.0,0.019786494233017,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",large green circle,hg46,7.0,False,False,True
6068.0,(same shape as one of the largest) and blue,False,19.0,7.0,0.0,1.0,25.0,0.0176105319872021,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium yellow rectangle,hg46,7.0,False,False,True
6069.0,(same shape as one of the largest) and blue,False,20.0,7.0,0.0,3.0,23.0,0.0322962956051924,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",small green circle,hg46,7.0,False,False,True
6070.0,(same shape as one of the largest) and blue,False,21.0,7.0,0.0,3.0,23.0,0.0316824244257532,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",small yellow rectangle,hg46,7.0,False,False,True
6071.0,(same shape as one of the largest) and blue,False,22.0,7.0,0.0,2.0,24.0,0.0364806139751863,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",small green triangle,hg46,7.0,False,False,True
6072.0,(same shape as one of the largest) and blue,False,23.0,8.0,1.0,21.0,5.0,0.7224375652446042,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium blue circle,hg46,8.0,True,True,True
6073.0,(same shape as one of the largest) and blue,False,24.0,8.0,0.0,2.0,24.0,0.0332295597423808,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium yellow triangle,hg46,8.0,False,False,True
6074.0,(same shape as one of the largest) and blue,False,25.0,8.0,0.0,1.0,25.0,0.0385553813443948,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium green rectangle,hg46,8.0,False,False,True
6075.0,(same shape as one of the largest) and blue,False,26.0,8.0,1.0,18.0,8.0,0.5723156445392306,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",small blue rectangle,hg46,8.0,True,True,True
6076.0,(same shape as one of the largest) and blue,False,27.0,8.0,0.0,2.0,24.0,0.0342574857905901,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium yellow circle,hg46,8.0,False,False,True
6077.0,(same shape as one of the largest) and blue,False,28.0,9.0,1.0,26.0,0.0,0.9149355940304532,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",large blue circle,hg46,9.0,True,True,True
6078.0,(same shape as one of the largest) and blue,False,29.0,9.0,0.0,22.0,4.0,0.8721156178130514,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",small blue triangle,hg46,9.0,False,True,True
